Folio,Fecha,Hora,Promotor_Supervisor,CR_s,CR_Plaza,Proyecto Meta,Pregunta Meta,Celula Meta,Plaza,Tienda,Encuesta,Pregunta,Responsabilidad Operativa,Respuesta,Correctas,Incorrectas,Hallazgo_pregunta,Url,Numeracion,Driver,Ponderación,Sección,Región,Plaza Empoderada,Zona,Binario,Operativa,Resultado,Concepto,PSU_Score
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"12. ¿Las puertas de Cuarto Frío/Enfriadores(acrílicos, parillas y pisos)  se encuentran limpias?"," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,12,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Cuarto frío,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,13. ¿Se encuentran los productos al alcance del cliente en cuarto frío/Enfriadores?, Cuarto Frío / Refrigerador en buen estado y etiquetado,no,0,1,,,13,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,Operativa,0,Cuarto frío,1.5
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,13.1 Hallazgo,,mas de 3 huecos por tramo;,0,0,desabasto ,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_561/Det_Ruta_3589040/idTienda_2623/Encuesta_64647/Pregunta_30/ImagenEvidencia/foto_64647_44338900_20240408_104639.jpg,13.1,Ejecución Comercial y Fast Food,0.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,Operativa,0,,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,14. ¿Koxka y barra/barco de Fast Food se encuentran limpios?, Limpieza Piso de Venta,si,1,0,,,14,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Koxka y barra de FF,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"15. ¿ El Producto exhibido (piso de venta, cuarto frío/enfriadores y koxka) está en buenas condiciones dentro de caducidad o vigencia de frescura?", Caducidades revisadas en piso de venta,si,1,0,,,15,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Frescura,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,16. ¿Se tiene diálogo plasmado en la lista de pendientes/acciones respecto al análisis del resumen operativo (ventas / indicadores de control) por parte del Líder de Tienda?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,16,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Enfoque semanal,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,17. ¿ El Enfoque Mensual en el apartado de Ventas se encuentra lleno con accionables para el mes actual?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,17,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Enfoque mensual,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,18. ¿Están actualizadas las metas Comerciales en TGO?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,18,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Metas en TGO,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,19. ¿Validar si se tiene el Rol de Preinventarios?, Realización de preinventarios,si,1,0,,,19,Procesos,0.0,Procesos,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,,0,Rol de preinventarios,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,2. ¿ Se encuentran limpias las puertas de entrada de la tienda? Libres de resto de pegamento/goma o cinta y ambas puertas con libre acceso a la tienda.," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,2,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Puertas de entrada,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"20. ¿Validar en resumen operativo si se tienen conteos mayor o igual a 2,500, y 40% de cobertura.", Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,20,Procesos,0.0,Procesos,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,,0,Conteo y cobertura,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,21. ¿Validar si se cuenta con el formato de entrega de turnos? Validar los retiros de efectivo vs las alertas de retiro., Entrega de turnos y cierre de caja,si,1,0,,,21,Procesos,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Entrega de turno y alertas de retiro,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"22. ¿Validar si existen folios por las necesidades de tienda (fallas, falta de utensilios, etc.)", Góndolas limpias,no aplica,1,0,,,22,Procesos,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Folios levantados,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,23. ¿Se encuentra capturada la Responsabilidad de Enfoque en el Check list?, Incumplimiento del protocolo de servicio,si,1,0,,,23,Responsabilidad de Enfoque ,0.0,Procesos,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,,0,Responsabilidad de enfoque,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,23.1.1 Selecciona la responsabilidad de enfoque que se tiene capturada:, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,spin by oxxo;spin premia;servicios;,0,0,,,23.1.1,Responsabilidad de Enfoque ,0.0,Procesos,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,,0,,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,3. ¿Se encuentran limpios los botes de basura exteriores ? ¿Cuentan con bolsa? ¿No más de 3/4 de su capacidad?, Contenedores de basura exteriores en buen estado y sin mal olor,no,0,1,,,3,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,Operativa,0,Botes de entrada,1.5
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,3.1 Hallazgo,,bote de basura excede los 3/4 de su capacidad.;,0,0,,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_561/Det_Ruta_3589040/idTienda_2623/Encuesta_64647/Pregunta_9/ImagenEvidencia/foto_64647_44338881_20240408_104513.jpg,3.1,Exterior de la tienda,0.0,Limpieza,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,Operativa,0,,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,Si,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"4. ¿ Se encuentra limpio el estacionamiento? Libre de basura como empaques, bolsas, hojas, etc."," Estacionamiento sin exceso de aceite, chicles y basura",no aplica,1,0,,,4,Exterior de la tienda,5.0,Imagen de Tienda,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Estacionamiento,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,5. ¿Se tiene disponibles los cajones de estacionamiento para los clientes (solo aplica en tiendas con estacionamiento)?, Estacionamiento disponibles para los clientes,no aplica,1,0,,,5,Exterior de la tienda,5.0,Rapidez,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Cajones disponibles,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,6. ¿ El personal de tienda porta el uniforme oficial limpio y con gafete a la vista del cliente?, Uniforme oficial limpio y en buen estado,si,1,0,,,6,Gente,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Uniforme,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,"7. ¿Se ejecuta la Experiencia Memorable hacia el cliente? (Saludo, Simplifico VIDA, Soy Promotor)", Ofrecimiento de la venta Sugerida al Cliente,si,1,0,,,7,Gente,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Experiencia memorable,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,7.1.1 Selecciona que fue lo que se ofreció en la venta sugerida :, Ofrecimiento de la venta Sugerida al Cliente,acumulación de puntos spin premia;,0,0,,,7.1.1,Gente,0.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,0,Operativa,0,,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,8. ¿El Cajero se encuentra habilitado para ofrecer Servicios Financieros?, Cajero no habilitado para ofrecer Servicios,si,1,0,,,8,Gente,5.0,Rapidez,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Cajero habilitado,1.0
26434806,2024-04-08,Sun Dec 31 10:44:53 CST 1899,3216455,10PCK500ZL,10PCK,OXXO,No,OXXO,10PCK TECAMAC,Tienda 3,Pulso Simplex,9. Foco en la persona: ¿Empleado en tienda tuvo su descanso conforme al plan horario de la semana anterior?, Falta de personal por horario,si,1,0,,,9,Gente,5.0,Atención,Hidalgo,10PCK TECAMAC,CENTRO-SUR,1,Operativa,5,Descanso del empleado,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,1. ¿Se encuentran limpios los ventanales en tienda? Libres de resto de pegamento/goma o cinta.?," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,1,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Ventanales,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"10. ¿ El piso, gondolería, exhibidores se encuentran limpios?", Limpieza Piso de Venta,no,0,1,,,10,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,"Piso, gondolería y exhibidores",1.5
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,10.1 Hallazgo,,"góndolas sucias ( con manchas, restos de basura, empaques, chicles pegados,etc);",0,0,Góndola sucia galleta ,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_512/Det_Ruta_3582303/idTienda_24904/Encuesta_64647/Pregunta_24/ImagenEvidencia/foto_64647_44338894_20240403_090256.jpg,10.1,Ejecución Comercial y Fast Food,0.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"11. ¿Se encuentran los productos al alcance del cliente, gondolería y exhibidores?", Góndolas limpias,si,1,0,,,11,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,"Piso, gondolería y exhibidores",1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"12. ¿Las puertas de Cuarto Frío/Enfriadores(acrílicos, parillas y pisos)  se encuentran limpias?"," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,12,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Cuarto frío,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,13. ¿Se encuentran los productos al alcance del cliente en cuarto frío/Enfriadores?, Cuarto Frío / Refrigerador en buen estado y etiquetado,si,1,0,,,13,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Cuarto frío,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,14. ¿Koxka y barra/barco de Fast Food se encuentran limpios?, Limpieza Piso de Venta,si,1,0,,,14,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Koxka y barra de FF,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"15. ¿ El Producto exhibido (piso de venta, cuarto frío/enfriadores y koxka) está en buenas condiciones dentro de caducidad o vigencia de frescura?", Caducidades revisadas en piso de venta,no,0,1,,,15,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,Frescura,1.5
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,15.1 Hallazgo,,producto fuera de vigencia;,0,0,Galleta caducada 28 MAR 24,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_512/Det_Ruta_3582303/idTienda_24904/Encuesta_64647/Pregunta_34/ImagenEvidencia/foto_64647_44338904_20240403_090944.jpg,15.1,Ejecución Comercial y Fast Food,0.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,16. ¿Se tiene diálogo plasmado en la lista de pendientes/acciones respecto al análisis del resumen operativo (ventas / indicadores de control) por parte del Líder de Tienda?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,16,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Enfoque semanal,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,17. ¿ El Enfoque Mensual en el apartado de Ventas se encuentra lleno con accionables para el mes actual?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,no,0,1,,,17,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,Enfoque mensual,1.5
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,17.1 Hallazgo,,enfoque mensual vacío,0,0,,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_512/Det_Ruta_3582303/idTienda_24904/Encuesta_64647/Pregunta_38/ImagenEvidencia/foto_64647_44338908_20240403_091056.jpg,17.1,Impulso de Venta y Gestión Comercial,0.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,18. ¿Están actualizadas las metas Comerciales en TGO?, Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,no aplica,0,0,,,18,Impulso de Venta y Gestión Comercial,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Metas en TGO,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,19. ¿Validar si se tiene el Rol de Preinventarios?, Realización de preinventarios,si,1,0,,,19,Procesos,0.0,Procesos,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,,0,Rol de preinventarios,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,2. ¿ Se encuentran limpias las puertas de entrada de la tienda? Libres de resto de pegamento/goma o cinta y ambas puertas con libre acceso a la tienda.," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,2,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Puertas de entrada,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"20. ¿Validar en resumen operativo si se tienen conteos mayor o igual a 2,500, y 40% de cobertura.", Análisis de la venta en el tablero de gestión operativa y Resumen Operativo,si,1,0,,,20,Procesos,0.0,Procesos,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,,0,Conteo y cobertura,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,21. ¿Validar si se cuenta con el formato de entrega de turnos? Validar los retiros de efectivo vs las alertas de retiro., Entrega de turnos y cierre de caja,si,1,0,,,21,Procesos,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Entrega de turno y alertas de retiro,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"22. ¿Validar si existen folios por las necesidades de tienda (fallas, falta de utensilios, etc.)", Góndolas limpias,no aplica,1,0,,,22,Procesos,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Folios levantados,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,23. ¿Se encuentra capturada la Responsabilidad de Enfoque en el Check list?, Incumplimiento del protocolo de servicio,no,0,1,,,23,Responsabilidad de Enfoque ,0.0,Procesos,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,,0,Responsabilidad de enfoque,1.5
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,23.1 Hallazgo,,responsabilidad de enfoque vacío,0,0,,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_512/Det_Ruta_3582303/idTienda_24904/Encuesta_64647/Pregunta_52/ImagenEvidencia/foto_64647_44338955_20240403_092555.jpg,23.1,Responsabilidad de Enfoque ,0.0,Procesos,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,,0,,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,3. ¿Se encuentran limpios los botes de basura exteriores ? ¿Cuentan con bolsa? ¿No más de 3/4 de su capacidad?, Contenedores de basura exteriores en buen estado y sin mal olor,si,1,0,,,3,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Botes de entrada,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,Si,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"4. ¿ Se encuentra limpio el estacionamiento? Libre de basura como empaques, bolsas, hojas, etc."," Estacionamiento sin exceso de aceite, chicles y basura",si,1,0,,,4,Exterior de la tienda,5.0,Imagen de Tienda,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Estacionamiento,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,5. ¿Se tiene disponibles los cajones de estacionamiento para los clientes (solo aplica en tiendas con estacionamiento)?, Estacionamiento disponibles para los clientes,si,1,0,,,5,Exterior de la tienda,5.0,Rapidez,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Cajones disponibles,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,6. ¿ El personal de tienda porta el uniforme oficial limpio y con gafete a la vista del cliente?, Uniforme oficial limpio y en buen estado,si,1,0,,,6,Gente,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Uniforme,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,"7. ¿Se ejecuta la Experiencia Memorable hacia el cliente? (Saludo, Simplifico VIDA, Soy Promotor)", Ofrecimiento de la venta Sugerida al Cliente,si,1,0,,,7,Gente,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Experiencia memorable,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,7.1.1 Selecciona que fue lo que se ofreció en la venta sugerida :, Ofrecimiento de la venta Sugerida al Cliente,acumulación de puntos spin premia;,0,0,,,7.1.1,Gente,0.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,0,Operativa,0,,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,8. ¿El Cajero se encuentra habilitado para ofrecer Servicios Financieros?, Cajero no habilitado para ofrecer Servicios,si,1,0,,,8,Gente,5.0,Rapidez,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Cajero habilitado,1.0
26144955,2024-04-03,Sun Dec 31 09:00:25 CST 1899,1775508,10PCK50V17,10PCK,OXXO,No,OXXO,10PCK PACHUCA,Tienda 1,Pulso Simplex,9. Foco en la persona: ¿Empleado en tienda tuvo su descanso conforme al plan horario de la semana anterior?, Falta de personal por horario,si,1,0,,,9,Gente,5.0,Atención,Hidalgo,10PCK PACHUCA,CENTRO-SUR,1,Operativa,5,Descanso del empleado,1.0
28846961,2024-05-14,Sun Dec 31 15:11:24 CST 1899,3218057,10PCK509MG,10PCK,OXXO,Si,OXXO,10PCK IZCALLI,Tienda 2,Pulso Simplex,1. ¿Se encuentran limpios los ventanales en tienda? Libres de resto de pegamento/goma o cinta.?," Puertas limpias sin huellas, pegamento ni material promocional obsoleto",si,1,0,,,1,Exterior de la tienda,5.0,Limpieza,Hidalgo,10PCK IZCALLI,CENTRO-SUR,1,Operativa,5,Ventanales,1.0
28846961,2024-05-14,Sun Dec 31 15:11:24 CST 1899,3218057,10PCK509MG,10PCK,OXXO,Si,OXXO,10PCK IZCALLI,Tienda 2,Pulso Simplex,"10. ¿ El piso, gondolería, exhibidores se encuentran limpios?", Limpieza Piso de Venta,no,0,1,,,10,Ejecución Comercial y Fast Food,5.0,Limpieza,Hidalgo,10PCK IZCALLI,CENTRO-SUR,0,Operativa,0,"Piso, gondolería y exhibidores",1.5
28846961,2024-05-14,Sun Dec 31 15:11:24 CST 1899,3218057,10PCK509MG,10PCK,OXXO,No,OXXO,10PCK IZCALLI,Tienda 2,Pulso Simplex,10.1 Hallazgo,,"exhibidores sucios ( con manchas, restos de basura, empaques, chicles pegados,etc);",0,0, ,https://immexws.tmanager.com.mx/images/Negocio_1/Usuario_562/Det_Ruta_3766108/idTienda_26157/Encuesta_64647/Pregunta_24/ImagenEvidencia/foto_64647_44338894_20240514_153010.jpg,10.1,Ejecución Comercial y Fast Food,0.0,Limpieza,Hidalgo,10PCK IZCALLI,CENTRO-SUR,0,Operativa,0,,1.0
28846961,2024-05-14,Sun Dec 31 15:11:24 CST 1899,3218057,10PCK509MG,10PCK,OXXO,Si,OXXO,10PCK IZCALLI,Tienda 2,Pulso Simplex,"11. ¿Se encuentran los productos al alcance del cliente, gondolería y exhibidores?", Góndolas limpias,si,1,0,,,11,Ejecución Comercial y Fast Food,5.0,Atención,Hidalgo,10PCK IZCALLI,CENTRO-SUR,1,Operativa,5,"Piso, gondolería y exhibidores",1.0
